,gid,UF,nome,Censo,PIB,Pop_est_2009,PIB_percapita,Descrição,classe,desemprego
4364,4015,MATO GROSSO,Tesouro,2010,60791.4921875,3205,18967.69921875,Produto Interno Bruto per capita,2,6.1
4365,4350,SÃO PAULO,Ubarana,2010,72422.71875,4855,14917.13964844,Produto Interno Bruto per capita,2,6.8
4366,4501,BAHIA,Itagibá,2010,112435.390625,16590,6777.29980469,Produto Interno Bruto per capita,1,8.4
4367,2592,MINAS GERAIS,Ninheira,2010,43108.296875,11031,3907.91992188,Produto Interno Bruto per capita,1,5.8
4368,5383,SANTA CATARINA,Lontras,2010,111316.9609375,9660,11523.5,Produto Interno Bruto per capita,2,7.8
4369,694,ALAGOAS,Maceió,2010,10264218,936314,10962.37011719,Produto Interno Bruto per capita,2,9.6
4370,1623,MARANHÃO,Fortaleza dos Nogueiras,2010,80252.7421875,11972,6703.37011719,Produto Interno Bruto per capita,1,6.8
4371,5159,SANTA CATARINA,Agrolândia,2010,139041.734375,9661,14392.05957031,Produto Interno Bruto per capita,2,6.2
4372,674,RIO GRANDE DO SUL,São Marcos,2010,307391.84375,20537,14967.70996094,Produto Interno Bruto per capita,2,3.8
4373,4563,BAHIA,Malhada de Pedras,2010,26240.70507812,7677,3418.09008789,Produto Interno Bruto per capita,1,8.9
4374,4252,SÃO PAULO,Capão Bonito,2010,581425.25,46338,12547.48046875,Produto Interno Bruto per capita,2,6.4
4375,5282,SANTA CATARINA,Entre Rios,2010,23694.78710938,3104,7633.62988281,Produto Interno Bruto per capita,1,6.6
4376,1030,PIAUÍ,Barreiras do Piauí,2010,11561.82714844,3485,3317.60009766,Produto Interno Bruto per capita,1,6.2
4377,2571,PERNAMBUCO,Vertentes,2010,65295.19921875,18186,3590.40991211,Produto Interno Bruto per capita,1,9
4378,2643,MINAS GERAIS,Padre Carvalho,2010,21259.1953125,6176,3442.22998047,Produto Interno Bruto per capita,1,6.3
4379,4896,BAHIA,Bom Jesus da Lapa,2010,351413.0625,66192,5309,Produto Interno Bruto per capita,1,9
4380,4948,PIAUÍ,Vera Mendes,2010,12695.50195312,3212,3952.52001953,Produto Interno Bruto per capita,1,5.5
4381,4140,BAHIA,Abaré,2010,56625.83203125,18831,3007.05004883,Produto Interno Bruto per capita,1,8.1
4382,4976,SANTA CATARINA,Timbé do Sul,2010,64288.10546875,5260,12222.0703125,Produto Interno Bruto per capita,2,7.7
4383,2364,PARÁ,São Domingos do Capim,2010,85305.6875,27923,3055.0300293,Produto Interno Bruto per capita,1,6.9
4384,2034,MARANHÃO,Afonso Cunha,2010,20460.80078125,5948,3439.94995117,Produto Interno Bruto per capita,1,7.6
4385,2394,PARÁ,Uruará,2010,181708.8125,33782,5378.87011719,Produto Interno Bruto per capita,1,6.3
4386,71,SÃO PAULO,Bady Bassitt,2010,192836.578125,14127,13650.20996094,Produto Interno Bruto per capita,2,8.1
4387,4431,SÃO PAULO,Bebedouro,2010,2530520.25,77630,32597.19921875,Produto Interno Bruto per capita,3,8.1
4388,1360,AMAPÁ,Cutias,2010,50685.06640625,4652,10895.33007812,Produto Interno Bruto per capita,2,11.9
4389,1130,SERGIPE,Riachão do Dantas,2010,96153.5625,19588,4908.79980469,Produto Interno Bruto per capita,1,7.9
4390,940,GOIÁS,Campo Limpo de Goiás,2010,34342.75,6022,5702.87988281,Produto Interno Bruto per capita,1,5.1
4391,658,RIO GRANDE DO SUL,Santa Rosa,2010,1305199.625,66059,19758.08984375,Produto Interno Bruto per capita,2,5.3
4392,4042,PARANÁ,Guaporema,2010,28115.47070312,2250,12495.75976562,Produto Interno Bruto per capita,2,5.6
4393,611,RIO GRANDE DO SUL,Capivari do Sul,2010,117816.9765625,3528,33394.828125,Produto Interno Bruto per capita,3,5.4
4394,2158,MATO GROSSO,Santo Antônio do Leverger,2010,190544.265625,20412,9334.91015625,Produto Interno Bruto per capita,1,6.3
4395,29,RIO GRANDE DO SUL,Espumoso,2010,281323.28125,15435,18226.3203125,Produto Interno Bruto per capita,2,4.2
4396,4228,SÃO PAULO,Borborema,2010,201253.71875,14485,13893.94042969,Produto Interno Bruto per capita,2,7.4
4397,524,RIO GRANDE DO SUL,São Pedro do Sul,2010,188440.59375,17073,11037.33984375,Produto Interno Bruto per capita,2,5.5
4398,1238,SERGIPE,Cristinápolis,2010,81554.1328125,16131,5055.74023438,Produto Interno Bruto per capita,1,9
4399,4916,SANTA CATARINA,Santiago do Sul,2010,20742.1953125,1443,14374.36035156,Produto Interno Bruto per capita,2,6.2
4400,4671,SÃO PAULO,Morro Agudo,2010,644670.3125,26305,24507.51953125,Produto Interno Bruto per capita,3,5.9
4401,2599,MINAS GERAIS,Nova Resende,2010,135550.21875,14686,9229.88964844,Produto Interno Bruto per capita,1,5.2
4402,1309,GOIÁS,São Domingos,2010,73007.75,10156,7188.62988281,Produto Interno Bruto per capita,1,5.8
4403,5366,SANTA CATARINA,Jacinto Machado,2010,181099.75,11051,16387.63085938,Produto Interno Bruto per capita,2,7.8
4404,3974,MATO GROSSO,Alto Taquari,2010,507250.8125,6505,77978.6015625,Produto Interno Bruto per capita,4,6.4
4405,3125,MINAS GERAIS,Carmo da Mata,2010,78843.171875,11446,6888.27001953,Produto Interno Bruto per capita,1,6.8
4406,4097,MATO GROSSO,Lambari D'Oeste,2010,77340.484375,5060,15284.6796875,Produto Interno Bruto per capita,2,7.9
4407,2920,MINAS GERAIS,Biquinhas,2010,25742.21875,2621,9821.53027344,Produto Interno Bruto per capita,2,6.4
4408,1748,MARANHÃO,Santa Filomena do Maranhão,2010,28737.41015625,5804,4951.31005859,Produto Interno Bruto per capita,1,6.7
4409,3126,MINAS GERAIS,Carmo de Minas,2010,114079.328125,14397,7923.83007812,Produto Interno Bruto per capita,1,7
4410,4855,SÃO PAULO,Sarapuí,2010,100062.3828125,8601,11633.80957031,Produto Interno Bruto per capita,2,6.1
4411,930,GOIÁS,Cachoeira de Goiás,2010,14494.04296875,1434,10107.41992188,Produto Interno Bruto per capita,2,4.9
4412,2204,PARÁ,Ananindeua,2010,3243369.5,505512,6416.00976562,Produto Interno Bruto per capita,1,7
4413,4004,BAHIA,Acajutiba,2010,61590.81640625,15192,4054.15991211,Produto Interno Bruto per capita,1,9.9
4414,4373,BAHIA,Carinhanha,2010,96256.828125,30240,3183.10009766,Produto Interno Bruto per capita,1,10.2
4415,2793,MINAS GERAIS,Araponga,2010,42462.0234375,8328,5098.70996094,Produto Interno Bruto per capita,1,6.3
4416,3511,MINAS GERAIS,Iapu,2010,53168.58203125,11501,4622.95019531,Produto Interno Bruto per capita,1,5.4
4417,30,RIO GRANDE DO SUL,Tupanci do Sul,2010,22554.49609375,1781,12663.95019531,Produto Interno Bruto per capita,2,4
4418,4281,SÃO PAULO,Descalvado,2010,626799.8125,30867,20306.47070312,Produto Interno Bruto per capita,2,6.7
4419,5284,SANTA CATARINA,Erval Velho,2010,55751.59375,4195,13290.00976562,Produto Interno Bruto per capita,2,7.6
4420,1699,MARANHÃO,Maracaçumé,2010,65045.10546875,18414,3532.37011719,Produto Interno Bruto per capita,1,6.4
4421,176,BAHIA,Serra Preta,2010,50307.50390625,16168,3111.55004883,Produto Interno Bruto per capita,1,8.9
4422,3924,PARANÁ,Balsa Nova,2010,266858.5,11252,23716.5390625,Produto Interno Bruto per capita,3,4.4
4423,4278,SÃO PAULO,Cruzália,2010,56480.6953125,2356,23973.13085938,Produto Interno Bruto per capita,3,7.1
4424,4100,PARANÁ,Tomazina,2010,67385.4609375,8808,7650.47998047,Produto Interno Bruto per capita,1,3.4
4425,2824,MINAS GERAIS,Riacho dos Machados,2010,53384.8203125,9716,5494.52978516,Produto Interno Bruto per capita,1,6
4426,3102,MINAS GERAIS,Cana Verde,2010,41001.44921875,5915,6931.77978516,Produto Interno Bruto per capita,1,4.8
4427,5011,PIAUÍ,Sigefredo Pacheco,2010,29965.796875,9846,3043.44995117,Produto Interno Bruto per capita,1,7
4428,2519,MARANHÃO,Senador La Rocque,2010,87790.4609375,19359,4534.87011719,Produto Interno Bruto per capita,1,5.8
4429,4423,SÃO PAULO,Arco-Íris,2010,40812.21875,2010,20304.58984375,Produto Interno Bruto per capita,2,7.3
4430,2714,MINAS GERAIS,Pirajuba,2010,168040.40625,4059,41399.4609375,Produto Interno Bruto per capita,3,6.1
4431,544,RIO GRANDE DO SUL,São Pedro das Missões,2010,22753.234375,2051,11093.73046875,Produto Interno Bruto per capita,2,4
4432,2416,PARAÍBA,São José do Sabugi,2010,18278.12695312,4115,4441.83007812,Produto Interno Bruto per capita,1,7.8
4433,1876,RIO DE JANEIRO,Paracambi,2010,397847.46875,45016,8837.91015625,Produto Interno Bruto per capita,1,8.4
4434,3912,PARANÁ,Guarapuava,2010,2424968.75,172728,14039.23046875,Produto Interno Bruto per capita,2,4.4
4435,881,GOIÁS,Itaberaí,2010,504516.1875,32356,15592.66015625,Produto Interno Bruto per capita,2,5.3
4436,3130,MINAS GERAIS,Carmópolis de Minas,2010,167493.75,16624,10075.41992188,Produto Interno Bruto per capita,2,5.1
4437,3849,RONDÔNIA,Novo Horizonte do Oeste,2010,113287.5234375,9720,11655.09960938,Produto Interno Bruto per capita,2,3.1
4438,2506,PARAÍBA,Sertãozinho,2010,23744.6328125,4411,5383.04980469,Produto Interno Bruto per capita,1,7.9
4439,4297,SÃO PAULO,Espírito Santo do Turvo,2010,99085.3359375,4428,22377,Produto Interno Bruto per capita,3,6
4440,2981,PARANÁ,Esperança Nova,2010,16553.70507812,1836,9016.1796875,Produto Interno Bruto per capita,1,3.5
4441,2781,MINAS GERAIS,Andradas,2010,408386.53125,36633,11148.04980469,Produto Interno Bruto per capita,2,5.5
4442,3720,PERNAMBUCO,Terezinha,2010,26299.45703125,6774,3882.40991211,Produto Interno Bruto per capita,1,9.7
4443,4775,SÃO PAULO,Regente Feijó,2010,287317.21875,17725,16209.71972656,Produto Interno Bruto per capita,2,6
4444,4234,SÃO PAULO,Buritama,2010,230596.78125,15636,14747.80957031,Produto Interno Bruto per capita,2,7.1
4445,4156,PARANÁ,Ventania,2010,103164.28125,11239,9179.12988281,Produto Interno Bruto per capita,1,5.1
4446,2369,PARÁ,São João de Pirabas,2010,66196.484375,19900,3326.45996094,Produto Interno Bruto per capita,1,7
4447,732,PIAUÍ,Pau D'Arco do Piauí,2010,11536.6328125,3903,2955.84008789,Produto Interno Bruto per capita,1,4.7
4448,4017,MATO GROSSO,Figueirópolis D'Oeste,2010,42954.46875,3656,11749.03027344,Produto Interno Bruto per capita,2,7.4
4449,2097,PARÁ,Santa Bárbara do Pará,2010,59371.12109375,14740,4027.88989258,Produto Interno Bruto per capita,1,7.1
4450,1062,GOIÁS,Montividiu,2010,364961.09375,9965,36624.2890625,Produto Interno Bruto per capita,3,4.4
4451,1744,MARANHÃO,Riachão,2010,151116.203125,21672,6972.87988281,Produto Interno Bruto per capita,1,5.9
4452,358,RIO GRANDE DO SUL,Gentil,2010,43079.91796875,1574,27369.7109375,Produto Interno Bruto per capita,3,5.4
4453,1956,CEARÁ,São João do Jaguaribe,2010,37256.609375,8500,4383.12988281,Produto Interno Bruto per capita,1,5.3
4454,2680,PARANÁ,Bela Vista da Caroba,2010,34405.11328125,4176,8238.76953125,Produto Interno Bruto per capita,1,4.6
4455,3087,PARANÁ,Porecatu,2010,112631.171875,14189,7937.91992188,Produto Interno Bruto per capita,1,3.3
4456,2459,PARAÍBA,Riachão,2010,14446.04199219,3564,4053.32006836,Produto Interno Bruto per capita,1,9.1
4457,3167,MINAS GERAIS,São Sebastião do Paraíso,2010,909921.375,64800,14042,Produto Interno Bruto per capita,2,5.2
4458,1902,RIO GRANDE DO NORTE,Pedro Avelino,2010,32851.05078125,7559,4345.95019531,Produto Interno Bruto per capita,1,9.1
4459,5046,SÃO PAULO,Guarulhos,2010,32473828,1299283,24993.65039062,Produto Interno Bruto per capita,3,6.7
4460,5266,SANTA CATARINA,Chapecó,2010,4348897.5,174187,24966.83007812,Produto Interno Bruto per capita,3,6.2
4461,4512,BAHIA,Itapé,2010,40550.72265625,10630,3814.73999023,Produto Interno Bruto per capita,1,9.2
4462,433,RIO GRANDE DO SUL,Ibarama,2010,53799.26171875,4443,12108.76953125,Produto Interno Bruto per capita,2,5.6
4463,2445,PARAÍBA,Prata,2010,18086.5078125,4057,4458.10009766,Produto Interno Bruto per capita,1,10.1
4464,4155,PARANÁ,Rosário do Ivaí,2010,41184.69140625,5813,7084.93017578,Produto Interno Bruto per capita,1,3.8
4465,1796,RIO DE JANEIRO,Porciúncula,2010,190635.203125,18444,10335.88964844,Produto Interno Bruto per capita,2,8.5
4466,2735,PERNAMBUCO,Carpina,2010,427632.9375,68070,6282.25,Produto Interno Bruto per capita,1,9.7
4467,374,RIO GRANDE DO SUL,Nova Ramada,2010,51088.55859375,2464,20733.99023438,Produto Interno Bruto per capita,2,4.2
4468,4433,SÃO PAULO,Borá,2010,50332.71484375,837,60134.66015625,Produto Interno Bruto per capita,4,7.5
4469,110,BAHIA,Pilão Arcado,2010,97126.453125,34466,2818.04003906,Produto Interno Bruto per capita,1,9.4
4470,1300,RORAIMA,Iracema,2010,71115.2734375,6250,11378.44042969,Produto Interno Bruto per capita,2,8.4
4471,4488,BAHIA,Ipirá,2010,245887.9375,62197,3953.37011719,Produto Interno Bruto per capita,1,7.9
4472,4090,MATO GROSSO,São José do Rio Claro,2010,270494.75,18637,14513.86035156,Produto Interno Bruto per capita,2,8.4
4473,575,RIO GRANDE DO SUL,Jacuizinho,2010,44878.171875,2765,16230.79980469,Produto Interno Bruto per capita,2,3.6
4474,502,RIO GRANDE DO SUL,Mariana Pimentel,2010,44338.70703125,4173,10625.13964844,Produto Interno Bruto per capita,2,4.7
4475,925,GOIÁS,Jandaia,2010,116923.84375,6596,17726.48046875,Produto Interno Bruto per capita,2,4.3
4476,1141,SERGIPE,Barra dos Coqueiros,2010,168902.9375,19998,8445.99023438,Produto Interno Bruto per capita,1,7.3
4477,2098,PARÁ,Santa Cruz do Arari,2010,22389.1171875,6280,3565.14990234,Produto Interno Bruto per capita,1,7
4478,3408,PARANÁ,Amaporã,2010,55568.5390625,5447,10201.6796875,Produto Interno Bruto per capita,2,5.5
4479,2779,MINAS GERAIS,Alvorada de Minas,2010,20812.60742188,3588,5800.62011719,Produto Interno Bruto per capita,1,5.1
4480,1165,PIAUÍ,Matias Olímpio,2010,28146.18164062,10863,2591.01000977,Produto Interno Bruto per capita,1,5.8
4481,4588,SÃO PAULO,José Bonifácio,2010,741693.375,32551,22785.58007812,Produto Interno Bruto per capita,3,6.2
4482,5245,SERGIPE,Moita Bonita,2010,49436.9140625,11269,4386.97998047,Produto Interno Bruto per capita,1,8.2
4483,3260,MINAS GERAIS,Tabuleiro,2010,24435.87109375,4068,6006.85009766,Produto Interno Bruto per capita,1,5.5
4484,2467,PARAÍBA,Curral Velho,2010,10982.7734375,2886,3805.5300293,Produto Interno Bruto per capita,1,9.9
4485,5461,TOCANTINS,Praia Norte,2010,31729.90039062,7310,4340.62011719,Produto Interno Bruto per capita,1,5.9
4486,2107,RIO GRANDE DO NORTE,Maxaranguape,2010,45616.96484375,9371,4867.89013672,Produto Interno Bruto per capita,1,10.7
4487,2678,PARANÁ,São Carlos do Ivaí,2010,132456.75,5990,22112.98046875,Produto Interno Bruto per capita,2,3.3
4488,2262,PARÁ,Garrafão do Norte,2010,74992.078125,25538,2936.48999023,Produto Interno Bruto per capita,1,7.3
4489,4817,SÃO PAULO,Santa Mercedes,2010,21907.96289062,2596,8439.12011719,Produto Interno Bruto per capita,1,6.9
4490,2508,PARAÍBA,João Pessoa,2010,8638329,702235,12301.19042969,Produto Interno Bruto per capita,2,8.6
4491,1445,MATO GROSSO DO SUL,Glória de Dourados,2010,93563.3828125,9894,9456.58007812,Produto Interno Bruto per capita,1,4.9
4492,4787,SÃO PAULO,Rinópolis,2010,90292.9296875,9385,9620.98046875,Produto Interno Bruto per capita,1,8
4493,412,SÃO PAULO,Pradópolis,2010,574455.5,16619,34566.19140625,Produto Interno Bruto per capita,3,7.1
4494,903,GOIÁS,Itapirapuã,2010,85750.171875,7792,11004.90039062,Produto Interno Bruto per capita,2,4.3
4495,2526,MARANHÃO,Timon,2010,715426.625,150635,4749.41015625,Produto Interno Bruto per capita,1,6.9
4496,4482,BAHIA,Igrapiúna,2010,137953.75,13268,10397.48046875,Produto Interno Bruto per capita,2,9.7
4497,3691,MINAS GERAIS,Manhuaçu,2010,1108459.75,78605,14101.63964844,Produto Interno Bruto per capita,2,6.7
4498,1803,MARANHÃO,Paulino Neves,2010,51447.19140625,13355,3852.2800293,Produto Interno Bruto per capita,1,7.7
4499,4609,BAHIA,Jussara,2010,43503.5390625,15204,2861.32006836,Produto Interno Bruto per capita,1,9.1
4500,1175,PIAUÍ,Uruçuí,2010,562296.375,19811,28383.0390625,Produto Interno Bruto per capita,3,7
4501,2329,PARAÍBA,Borborema,2010,23961.55664062,5186,4620.43017578,Produto Interno Bruto per capita,1,10.1
4502,1642,RIO GRANDE DO NORTE,Lucrécia,2010,17092.44921875,3550,4814.77001953,Produto Interno Bruto per capita,1,9.5
4503,2114,MARANHÃO,Brejo,2010,126317.1015625,32453,3892.31005859,Produto Interno Bruto per capita,1,6.7
4504,2509,PARAÍBA,Juarez Távora,2010,27525.33203125,7603,3620.33007812,Produto Interno Bruto per capita,1,8
4505,4206,SÃO PAULO,Artur Nogueira,2010,485116.6875,43499,11152.36035156,Produto Interno Bruto per capita,2,6.1
4506,2873,PERNAMBUCO,Ingazeira,2010,21623.85351562,4561,4741.02978516,Produto Interno Bruto per capita,1,9.3
4507,737,ACRE,Rodrigues Alves,2010,153169.609375,13460,11379.61035156,Produto Interno Bruto per capita,2,3.8
4508,3564,MINAS GERAIS,Itabira,2010,3415340,110419,30930.73046875,Produto Interno Bruto per capita,3,6
4509,3150,MINAS GERAIS,São José do Alegre,2010,24601.56054688,4066,6050.56005859,Produto Interno Bruto per capita,1,5.2
4510,4824,SÃO PAULO,Santo Antônio da Alegria,2010,95156.8203125,6346,14994.76953125,Produto Interno Bruto per capita,2,7.5
4511,1841,RIO GRANDE DO NORTE,Presidente Juscelino,2010,35337,8703,4060.32006836,Produto Interno Bruto per capita,1,8.8
4512,2902,MINAS GERAIS,Bandeira,2010,25582.24414062,5521,4633.62988281,Produto Interno Bruto per capita,1,6.3
4513,450,RIO GRANDE DO SUL,Santiago,2010,496870.46875,51160,9712.08984375,Produto Interno Bruto per capita,2,5.6
4514,2199,PARAÍBA,Santa Luzia,2010,69040.328125,14752,4680.06982422,Produto Interno Bruto per capita,1,9.2
4515,889,PIAUÍ,Cristalândia do Piauí,2010,26303.83203125,8177,3216.81005859,Produto Interno Bruto per capita,1,6.7
4516,1881,CEARÁ,Paramoti,2010,41914.27734375,12130,3455.41992188,Produto Interno Bruto per capita,1,6.1
4517,5380,SANTA CATARINA,Lebon Régis,2010,126825.78125,12134,10452.09960938,Produto Interno Bruto per capita,2,8.1
4518,4254,SÃO PAULO,Capivari,2010,884417.375,46331,19089.109375,Produto Interno Bruto per capita,2,6.8
4519,4124,MATO GROSSO,São Félix do Araguaia,2010,166486,11257,14789.54980469,Produto Interno Bruto per capita,2,7
4520,5073,TOCANTINS,Caseara,2010,35086.3125,4927,7121.22998047,Produto Interno Bruto per capita,1,6
4521,1637,MARANHÃO,Imperatriz,2010,2000734.5,236691,8452.94042969,Produto Interno Bruto per capita,1,5.4
4522,2879,PARANÁ,Bandeirantes,2010,292894.5,32994,8877.20019531,Produto Interno Bruto per capita,1,4.9
4523,2772,MINAS GERAIS,Alpercata,2010,40111.55859375,7252,5531.10009766,Produto Interno Bruto per capita,1,6.4
4524,2944,MINAS GERAIS,Santa Luzia,2010,1786026.125,231607,7711.45019531,Produto Interno Bruto per capita,1,5.1
4525,3454,MINAS GERAIS,Glaucilândia,2010,17455.43164062,3072,5682.10986328,Produto Interno Bruto per capita,1,5.9
4526,3029,MINAS GERAIS,Santo Antônio do Aventureiro,2010,22728.75585938,3600,6313.54003906,Produto Interno Bruto per capita,1,6.5
4527,616,RIO GRANDE DO SUL,Tenente Portela,2010,142915.875,14253,10027.0703125,Produto Interno Bruto per capita,2,4.7
4528,2270,PARÁ,Itaituba,2010,604472.25,127848,4728.04980469,Produto Interno Bruto per capita,1,6
4529,191,RIO GRANDE DO SUL,Porto Vera Cruz,2010,22020.046875,2038,10804.73046875,Produto Interno Bruto per capita,2,3.4
4530,4126,MATO GROSSO,Vila Bela da Santíssima Trindade,2010,193655.09375,14523,13334.37011719,Produto Interno Bruto per capita,2,7
4531,3877,PARANÁ,Quatro Barras,2010,530300.625,19277,27509.5,Produto Interno Bruto per capita,3,4.9
4532,2276,CEARÁ,Fortaleza,2010,31789186,2505552,12687.5,Produto Interno Bruto per capita,2,5
4533,5444,SANTA CATARINA,Palmeira,2010,44152.43359375,2456,17977.38085938,Produto Interno Bruto per capita,2,6.3
4534,500,RIO GRANDE DO SUL,Salvador do Sul,2010,139793.515625,7165,19510.609375,Produto Interno Bruto per capita,2,4.8
4535,933,GOIÁS,Caiapônia,2010,271639.34375,16559,16404.33007812,Produto Interno Bruto per capita,2,4.3
4536,1665,MARANHÃO,Loreto,2010,83674.0859375,10701,7819.27978516,Produto Interno Bruto per capita,1,6.1
4537,2943,MINAS GERAIS,Santa Juliana,2010,283207.6875,11571,24475.65039062,Produto Interno Bruto per capita,3,5.2
4538,603,RIO GRANDE DO SUL,Novo Hamburgo,2010,4499416,257746,17456.77929688,Produto Interno Bruto per capita,2,3.3
4539,4466,BAHIA,Ibicaraí,2010,100709.2734375,24569,4099.04003906,Produto Interno Bruto per capita,1,9.4
4540,2370,PARÁ,São João do Araguaia,2010,42977.30078125,11923,3604.57006836,Produto Interno Bruto per capita,1,8
4541,2843,PERNAMBUCO,Exu,2010,122558.078125,31086,3942.55004883,Produto Interno Bruto per capita,1,9.2
4542,3105,MINAS GERAIS,Caparaó,2010,43127.42578125,4991,8641.04003906,Produto Interno Bruto per capita,1,5.6
4543,4767,SÃO PAULO,Quadra,2010,52995.9609375,2789,19001.77929688,Produto Interno Bruto per capita,2,8
4544,75,RIO GRANDE DO SUL,Fagundes Varela,2010,52355.99609375,2607,20082.84960938,Produto Interno Bruto per capita,2,3.7
